date,close,high,low,open,volume,short_ma,long_ma,signal,position_pct,cash,shares,portfolio_value,equity_pct,risk_budget,max_position_pct,signal_strength
2024-10-11,80.78437042236328,80.90237078530541,79.83049414156076,80.67619842128879,10171100,82.73195343017578,79.96969940185546,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-10-14,80.24352264404297,80.67621071427148,79.45682592847994,80.6368747531082,8177700,82.8204574584961,80.12543991088867,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-10-15,80.75487518310547,81.34489954096168,79.70266270244908,79.70266270244908,11804400,82.8932273864746,80.34212020874024,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-10-16,82.54462432861328,82.69212479891087,80.68604337719218,80.77454365937072,11220600,83.04270095825196,80.5734489440918,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-10-17,82.01359558105469,83.35098812310099,81.99392385106083,82.7117919445019,9204500,83.16168937683105,80.79180725097656,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-10-18,81.54157257080078,82.55444910317541,81.25639250300951,82.38727690905989,7214800,82.98468170166015,80.96998413085937,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-10-21,80.1255111694336,81.70874024728813,80.08617521371654,81.47273201555222,7550200,82.75260467529297,81.11690292358398,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-10-22,80.06651306152344,81.04988956437457,79.87967662772749,79.99767700642654,7308800,82.45562515258788,81.2567677307129,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-10-23,78.71928405761719,79.69282459582453,78.46360409213011,79.65348863939832,7253100,82.06473274230957,81.29410827636718,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-10-24,77.72607421875,79.45681884275385,77.71623835369445,79.1618029116217,7424500,81.55583534240722,81.31119323730469,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-10-25,77.53923034667969,78.2570984448725,77.21471432273363,77.90308232830712,9385400,81.03513717651367,81.24661209106445,sell,0.0,10000.0,0,10000.0,0.0,0.02,1,1.0
